neigh_id,date,propertyCode,neigh_name,price,RFD
Q980253,2020_12_07,89939260,El Poble Sec - Parc de Montjuïc,150000,82.2
Q980253,2020_12_07,89138473,El Poble Sec - Parc de Montjuïc,230000,82.2
Q980253,2020_12_07,92226037,El Poble Sec - Parc de Montjuïc,180500,82.2
Q980253,2020_12_07,90116253,El Poble Sec - Parc de Montjuïc,335000,82.2
Q980253,2020_12_07,92797381,El Poble Sec - Parc de Montjuïc,319000,82.2
Q980253,2020_12_07,92500834,El Poble Sec - Parc de Montjuïc,207000,82.2
Q980253,2020_06_01,92459080,El Poble Sec - Parc de Montjuïc,350000,82.2
Q980253,2020_12_07,88859294,El Poble Sec - Parc de Montjuïc,79900,82.2
Q980253,2020_12_07,91321841,El Poble Sec - Parc de Montjuïc,280000,82.2
Q980253,2020_12_07,93043440,El Poble Sec - Parc de Montjuïc,269000,82.2
Q980253,2020_12_07,92725158,El Poble Sec - Parc de Montjuïc,350000,82.2
Q980253,2020_12_07,93179068,El Poble Sec - Parc de Montjuïc,385000,82.2
Q980253,2020_12_07,92599993,El Poble Sec - Parc de Montjuïc,230000,82.2
Q980253,2020_10_17,92244109,El Poble Sec - Parc de Montjuïc,160000,82.2
Q980253,2020_12_07,88502015,El Poble Sec - Parc de Montjuïc,250000,82.2
Q980253,2020_12_07,93168391,El Poble Sec - Parc de Montjuïc,250000,82.2
Q980253,2020_12_07,87581126,El Poble Sec - Parc de Montjuïc,570000,82.2
Q980253,2020_12_07,91432620,El Poble Sec - Parc de Montjuïc,264500,82.2
Q980253,2020_12_07,91537782,El Poble Sec - Parc de Montjuïc,449000,82.2
Q980253,2020_12_07,92983300,El Poble Sec - Parc de Montjuïc,219000,82.2
Q980253,2020_12_07,92894971,El Poble Sec - Parc de Montjuïc,187000,82.2
Q980253,2020_12_07,91280960,El Poble Sec - Parc de Montjuïc,264500,82.2
Q980253,2020_12_07,90904819,El Poble Sec - Parc de Montjuïc,240000,82.2
Q980253,2020_12_07,92742713,El Poble Sec - Parc de Montjuïc,300000,82.2
Q980253,2020_12_07,92965316,El Poble Sec - Parc de Montjuïc,350000,82.2
Q980253,2020_12_07,88817388,El Poble Sec - Parc de Montjuïc,745000,82.2
Q980253,2020_12_07,93066405,El Poble Sec - Parc de Montjuïc,365000,82.2
Q980253,2020_12_07,91851753,El Poble Sec - Parc de Montjuïc,440000,82.2
Q980253,2020_12_07,92292862,El Poble Sec - Parc de Montjuïc,180500,82.2
Q980253,2020_12_07,90744309,El Poble Sec - Parc de Montjuïc,199000,82.2
Q980253,2020_12_07,90601083,El Poble Sec - Parc de Montjuïc,190000,82.2
Q980253,2020_12_07,91574315,El Poble Sec - Parc de Montjuïc,231000,82.2
Q980253,2020_12_07,93195213,El Poble Sec - Parc de Montjuïc,174700,82.2
Q980253,2020_01_24,91422384,El Poble Sec - Parc de Montjuïc,220000,82.2
Q980253,2020_12_07,91359819,El Poble Sec - Parc de Montjuïc,185000,82.2
Q980253,2020_10_15,91864473,El Poble Sec - Parc de Montjuïc,440000,82.2
Q980253,2020_12_07,92940559,El Poble Sec - Parc de Montjuïc,248500,82.2
Q980253,2020_06_01,84372470,El Poble Sec - Parc de Montjuïc,345000,82.2
Q980253,2021_02_24,92396120,El Poble Sec - Parc de Montjuïc,160000,82.2
Q980253,2020_12_07,92747609,El Poble Sec - Parc de Montjuïc,240000,82.2
Q980253,2020_12_07,92960670,El Poble Sec - Parc de Montjuïc,185000,82.2
Q980253,2020_12_07,93135807,El Poble Sec - Parc de Montjuïc,150000,82.2
Q980253,2020_12_07,89420579,El Poble Sec - Parc de Montjuïc,159000,82.2
Q980253,2020_12_07,92660845,El Poble Sec - Parc de Montjuïc,175000,82.2
Q980253,2020_12_07,91267255,El Poble Sec - Parc de Montjuïc,350000,82.2
Q980253,2020_12_07,93120187,El Poble Sec - Parc de Montjuïc,349000,82.2
Q980253,2020_12_07,87764762,El Poble Sec - Parc de Montjuïc,330000,82.2
Q980253,2020_12_07,92799026,El Poble Sec - Parc de Montjuïc,745000,82.2
Q980253,2020_12_07,92477441,El Poble Sec - Parc de Montjuïc,225000,82.2
Q980253,2020_01_02,92598014,El Poble Sec - Parc de Montjuïc,175000,82.2
Q980253,2020_12_07,91910504,El Poble Sec - Parc de Montjuïc,220000,82.2
Q980253,2020_12_07,93169071,El Poble Sec - Parc de Montjuïc,205000,82.2
Q980253,2020_12_07,89934620,El Poble Sec - Parc de Montjuïc,230000,82.2
Q980253,2020_12_07,93059581,El Poble Sec - Parc de Montjuïc,192000,82.2
Q980253,2020_12_07,85723325,El Poble Sec - Parc de Montjuïc,745000,82.2
Q980253,2020_12_07,91615404,El Poble Sec - Parc de Montjuïc,355000,82.2
Q980253,2020_12_07,91455876,El Poble Sec - Parc de Montjuïc,170000,82.2
Q980253,2020_12_07,92775102,El Poble Sec - Parc de Montjuïc,345000,82.2
Q980253,2020_12_07,91991973,El Poble Sec - Parc de Montjuïc,150000,82.2
Q980253,2020_12_07,89716910,El Poble Sec - Parc de Montjuïc,230000,82.2
Q980253,2020_12_07,88051088,El Poble Sec - Parc de Montjuïc,261500,82.2
Q980253,2020_12_07,92956733,El Poble Sec - Parc de Montjuïc,275000,82.2
Q980253,2020_06_01,91102523,El Poble Sec - Parc de Montjuïc,168500,82.2
Q980253,2020_01_02,91798497,El Poble Sec - Parc de Montjuïc,230000,82.2
Q980253,2020_12_07,93178801,El Poble Sec - Parc de Montjuïc,271000,82.2
Q980253,2020_12_07,92334303,El Poble Sec - Parc de Montjuïc,290000,82.2
Q980253,2020_12_07,92991468,El Poble Sec - Parc de Montjuïc,334000,82.2
Q980253,2020_06_01,92016409,El Poble Sec - Parc de Montjuïc,179800,82.2
Q980253,2020_12_07,89941577,El Poble Sec - Parc de Montjuïc,140000,82.2
Q980253,2020_01_02,89824521,El Poble Sec - Parc de Montjuïc,300000,82.2
Q980253,2020_12_07,93118419,El Poble Sec - Parc de Montjuïc,210000,82.2
Q980253,2020_12_07,88558636,El Poble Sec - Parc de Montjuïc,265000,82.2
Q980253,2020_12_07,92743722,El Poble Sec - Parc de Montjuïc,192000,82.2
Q980253,2020_04_15,91866036,El Poble Sec - Parc de Montjuïc,348000,82.2
Q1758503,2021_03_09,92650039,El Raval,349000,71.2
Q1758503,2021_02_12,88001229,El Raval,255000,71.2
Q1758503,2021_02_12,88008288,El Raval,295000,71.2
Q1758503,2021_02_12,91526508,El Raval,725000,71.2
Q1758503,2021_02_12,88001636,El Raval,295000,71.2
Q1758503,2021_02_12,85050266,El Raval,530000,71.2
Q1758503,2021_02_12,84727482,El Raval,425000,71.2
Q1758503,2021_02_12,40008204,El Raval,157500,71.2
Q1758503,2020_07_19,92051914,El Raval,349000,71.2
Q1758503,2021_02_12,88600047,El Raval,295000,71.2
Q1758503,2021_02_12,86983056,El Raval,358000,71.2
Q1758503,2021_02_12,91624321,El Raval,350000,71.2
Q1758503,2021_02_12,91091921,El Raval,145000,71.2
Q1758503,2021_02_12,89371953,El Raval,358000,71.2
Q1758503,2020_07_19,92744895,El Raval,259000,71.2
Q1758503,2021_02_12,89851715,El Raval,190000,71.2
Q1758503,2021_03_09,92482355,El Raval,174520,71.2
Q1758503,2021_02_12,91768712,El Raval,390000,71.2
Q1758503,2021_02_12,89192538,El Raval,480000,71.2
Q1758503,2021_02_12,91561361,El Raval,218000,71.2
Q1758503,2021_03_09,91929494,El Raval,480000,71.2
Q1758503,2021_03_09,92438303,El Raval,286000,71.2
Q1758503,2021_03_09,92592700,El Raval,289000,71.2
Q1758503,2021_03_09,92396990,El Raval,99000,71.2
Q1758503,2021_02_12,90939424,El Raval,210000,71.2
Q1758503,2021_02_12,87527580,El Raval,385000,71.2
Q1758503,2021_03_09,88062133,El Raval,286000,71.2
